Life expectancy,GDP,Population
78.9,2751.8127,221316.0
78.3,23841.31792,218122.0
78.1,19726.1265,26868.0
77.5,18169.1891,2474.0
77.2,1726.9151,199712.0
76.5,1488.47154,1995733.0
76.6,11814.9994,199453.0
76.2,1479.29634,19926.0
76.0,1227.73677,1988925.0
69.2,1922.41388,587482.0
68.8,29.652622,57554.0
68.8,188.5159,563513.0
68.7,1858.689868,551531.0
68.5,1642.837974,539614.0
68.3,1272.44825,52779.0
68.1,1158.282672,51679.0
68.0,125.79167,54477.0
67.6,146.931125,49294.0
67.6,948.6592511,481422.0
67.4,88.874858,469885.0
67.1,818.442619,458324.0
66.8,744.7657423,446769.0
66.5,784.9562874,435262.0
66.2,944.81684,423853.0
65.8,154.518572,41269.0
62.9,5769.77258,5511976.68
62.0,6479.625659,54146734.74
69.0,6876.953821,53311955.61
59.2,7548.163698,5256515.8
58.9,849.954224,51729345.36
58.0,7362.76139,5979432.36
56.5,5888.6284,5255813.11
55.3,5786.59972,49557573.3
54.5,6125.39984,48883844.99
54.0,5631.73485,4823384.48
53.8,5414.634326,476667.24
53.7,4863.51688,4717.99
54.0,3775.68275,46418193.9
54.9,2518.398261,45855482.88
56.0,2681.781,45312937.0
57.3,337.2253,44896856.0
57.3,758.725782,11882136.0
56.6,1151.861715,1153971.0
56.4,1186.11325,1117749.0
56.0,958.45581,1818258.0
55.4,176.9713,1448857.0
55.0,1562.239346,167192.0
54.3,1264.78998,967667.0
53.6,1678.711862,9263136.0
82.8,25683.84565,46447697.0
82.6,296.47225,4648882.0
82.4,2921.9342,466245.0
82.0,28562.29324,4677355.0
82.1,31834.21816,46742697.0
81.9,3736.228,46576897.0
81.6,32333.4661,46362946.0
81.3,35578.73619,4595416.0
89.0,3279.414,4522683.0
88.0,28482.6948,44397319.0
81.0,2651.71745,43653155.0
81.0,24918.64584,42921895.0
79.4,21495.7741,42187645.0
79.5,1719.53541,41431558.0
79.4,15323.6114,485412.0
79.1,14676.769,4567864.0
74.9,3844.89123,2966.0
74.7,382.54994,2771.0
74.6,361.289374,2585.0
74.5,335.521375,2425.0
74.5,322.992615,2271.0
74.5,2819.511161,2119.0
71.8,216.681584,19968.0
72.3,254.489192,19817.0
73.7,1644.816372,19668.0
73.8,1448.7611,1952.0
74.2,1259.87591,19373.0
69.1,174.6692,19228.0
73.9,989.4547732,1983.0
73.7,873.1472436,18939.0
72.7,837.699787,18797.0
71.5,875.412178,18655.0
64.1,2513.884661,3864783.0
63.8,2176.89829,37737913.0
63.5,1955.66799,36849918.0
63.2,1892.894352,3599192.0
62.7,1666.857757,35167314.0
62.5,1476.47887,34385963.0
62.0,1226.884381,3365619.0
61.8,1291.528826,32955496.0
61.4,1115.6952,32282526.0
61.0,893.8793645,316764.0
67.0,679.7539949,3911914.0
59.7,565.569459,3186341.0
59.6,477.738478,29435944.0
59.4,412.1517561,28679565.0
58.9,377.5254454,279455.0
58.6,361.35843,2725535.0
71.6,8818.982566,55328.0
71.4,9564.46383,547928.0
71.2,9484.56898,54254.0
71.3,9272.413453,53777.0
76.0,8318.97692,531589.0
73.0,833.31332,52613.0
70.0,7443.85178,52619.0
69.8,6858.163158,515148.0
69.5,5761.39536,5975.0
69.3,527.92,5437.0
68.9,3595.8855,498946.0
68.3,36.48773,49363.0
68.0,263.1399,488332.0
67.9,2232.513244,48344.0
67.7,1598.77512,47774.0
67.4,1888.61829,47239.0
58.9,3136.92511,131911.0
58.4,3464.35169,129597.0
57.6,3598.75972,1271456.0
56.5,3851.51547,1248158.0
55.0,3934.27325,1225258.0
53.6,369.239336,122843.0
52.6,332.517125,118675.0
51.4,2842.438422,1158897.0
50.0,347.48798,1138434.0
47.8,2937.36723,112514.0
46.0,2873.862141,115873.0
45.6,2529.633557,19553.0
45.9,22.99449,187392.0
46.4,1324.996228,1893.0
47.1,1437.634951,172927.0
48.4,1637.4567,161468.0
82.4,5585.25847,9799186.0
82.3,5918.19898,969611.0
81.9,6283.24522,96379.0
81.7,57134.777,9519374.0
81.7,59593.28711,9449213.0
81.5,5276.25591,9378126.0
81.4,4627.592,9298515.0
81.1,55746.84238,9219637.0
89.0,53324.37937,914892.0
88.0,46256.4716,9855.0
85.0,4385.35315,929572.0
83.0,42442.2245,8993531.0
82.0,36961.42537,8958229.0
79.9,29571.7446,8924958.0
79.8,26969.24457,889596.0
79.6,29283.55,887219.0
83.4,8989.8424,8282396.0
83.2,85814.58857,8188649.0
83.0,84658.88768,889346.0
82.7,83164.38795,7996861.0
82.6,87998.44468,7912398.0
82.3,74276.71842,782499.0
82.1,69672.471,7743831.0
82.0,72119.5687,7647675.0
81.7,63223.46778,7551117.0
81.5,57348.92788,7483934.0
81.1,54797.54663,7437115.0
81.0,53255.97631,7389625.0
85.0,4796.56497,73391.0
84.0,41336.72192,7284753.0
82.0,38538.64447,7229854.0
79.7,37813.23426,718425.0
73.8,258.3529,1963286.0
73.7,1762.24617,18914977.0
73.5,1577.457182,18294611.0
73.2,148.852738,1786638.0
73.0,1253.39143,17415266.0
72.8,1263.13455,178791.0
72.7,1258.421953,16766899.0
72.6,1177.629268,1641848.0
69.7,918.6771543,8548651.0
69.6,114.45919,8362745.0
69.3,14.214412,817789.0
68.8,954.725253,799562.0
68.1,834.5412953,7815949.0
67.3,738.3475227,764163.0
66.7,666.3458569,7472819.0
66.4,76.914128,739728.0
66.1,52.35956,7152385.0
65.9,44.2872665,7557.0
65.5,337.359236,6854176.0
65.9,39.281834,6712841.0
65.2,236.314438,6576877.0
64.3,189.3878519,6447688.0
64.0,17.8159721,6327125.0
63.7,138.436633,621625.0
74.9,5814.863134,686576.0
74.6,5941.8471,68416772.0
74.5,6171.262444,6814365.0
74.3,5859.915622,67843979.0
74.1,5491.159981,675313.0
73.9,575.32176,672888.0
73.7,4212.5492,66881867.0
73.5,4378.68746,6654576.0
73.3,3972.26475,66195615.0
73.0,3368.952576,65824164.0
72.5,2893.651356,6542547.0
71.6,2659.83918,652231.0
71.7,2358.93629,64554952.0
71.4,296.54617,6473164.0
71.2,1893.145377,63543322.0
71.1,27.564826,6295821.0
68.3,1161.76935,124977.0
68.0,1153.51578,1212814.0
67.7,117.765674,1184366.0
67.4,1117.77724,115676.0
67.2,114.56179,1131523.0
66.9,849.8626972,119591.0
66.6,757.3114436,19221.0
66.2,643.71911,17811.0
65.8,524.8959363,164973.0
64.9,441.53226,148621.0
63.7,478.331859,126484.0
62.3,467.5438297,996698.0
61.0,471.4565823,96852.0
62.0,48.61552,923825.0
59.4,56.4249869,892531.0
58.7,422.28633,87167.0
59.9,551.138346,741682.0
59.7,62.1318489,7228915.0
59.4,579.43485,742948.0
58.9,563.6894247,6859482.0
58.3,562.3393592,6679282.0
57.4,487.9238913,652952.0
56.7,499.6468713,633472.0
56.2,513.391914,6161796.0
55.9,42.764743,5997385.0
55.7,377.33629,5837792.0
55.0,372.1721837,5683268.0
54.9,349.9937253,5534598.0
54.7,31.437144,539141.0
54.7,28.832123,5251472.0
54.6,26.6394652,511177.0
54.6,26.3932935,497367.0
73.5,493.775387,16364.0
73.3,4192.349758,15782.0
73.2,4266.557174,15328.0
73.0,451.542462,14951.0
72.9,445.18866,14577.0
72.8,3547.59975,14137.0
72.5,37.846563,1364.0
72.6,3392.64743,135.0
72.5,2932.315883,12357.0
72.4,2892.522663,11689.0
72.3,2594.74999,1141.0
72.2,2284.37858,146.0
72.0,229.714718,99789.0
71.9,1842.44421,99184.0
71.8,1837.977391,98611.0
71.6,263.27236,9882.0
71.2,17321.83373,13692.0
71.1,19325.24283,1354493.0
71.0,1967.83283,1348248.0
78.0,19152.531,1341588.0
76.0,1953.9767,1334788.0
74.0,16683.94578,13281.0
71.0,1458.8796,1321618.0
69.9,21188.11857,1315372.0
69.7,1653.1844,13926.0
69.6,1495.96337,133144.0
69.5,12323.1275,1296934.0
69.4,129.51914,129535.0
69.3,884.518666,128452.0
69.2,749.626612,1277837.0
69.1,6935.721451,127238.0
69.1,643.947262,1267984.0
75.3,3828.91589,11273661.0
75.1,4271.68172,1114398.0
74.9,4199.47253,1114558.0
74.9,4137.55421,1886668.0
74.8,4256.91279,1761467.0
74.8,414.15177,1639931.0
74.7,4129.977335,1521834.0
74.7,431.9326,147336.0
74.6,3778.184171,129887.0
74.4,3371.71231,1196136.0
74.2,3194.562243,112482.0
74.0,3112.83529,11761.0
73.7,2761.969249,9939678.0
73.5,2346.5937,9864326.0
73.2,2254.933126,978571.0
72.9,2213.91488,9699197.0
75.8,1979.52569,78271472.0
75.5,12127.22522,773628.0
75.2,12542.93565,75787333.0
74.8,1172.3843,74569867.0
74.5,11341.13395,7349455.0
74.2,1672.5693,72326914.0
73.9,936.499911,71339185.0
73.5,185.68975,74432.0
73.2,979.49246,69597281.0
72.8,834.869161,6876345.0
72.4,7384.354661,679346.0
72.0,64.72953,677855.0
71.6,4718.51291,668583.0
71.2,366.57,6514354.0
78.0,3119.63716,64191474.0
74.0,4316.553895,6324121.0
66.3,6432.668768,5565284.0
66.0,7962.365824,5466241.0
65.4,734.42525,5366277.0
65.6,6675.262954,5267839.0
65.6,5649.978486,517461.0
65.8,4439.23,58721.0
65.6,436.459223,5795.0
64.5,394.467675,4935762.0
64.1,26.371428,487137.0
63.7,2136.66815,48115.0
63.3,174.51475,4754641.0
63.5,1453.917166,473398.0
63.4,1283.885977,4655741.0
63.3,967.917468,4612.0
64.0,774.4763388,45648.0
63.8,643.17518,4516131.0
62.3,693.8963829,414487.0
61.5,719.172669,38833338.0
67.0,662.492293,37553726.0
60.0,647.74741,3636796.0
59.3,584.3962137,3593648.0
58.4,594.9972557,33915133.0
57.5,647.17732,32771895.0
56.3,449.6928183,31663896.0
55.5,41.858631,359487.0
54.9,336.4593923,2955662.0
53.2,315.788227,2854394.0
51.3,288.236949,27568436.0
51.0,237.9995917,2662482.0
48.8,24.2423229,2571848.0
47.7,234.984775,24854892.0
46.6,257.63369,2439274.0
71.3,2124.662666,4515429.0
78.0,314.658296,45271947.0
71.0,429.71554,454896.0
77.0,3855.42128,455933.0
75.0,3569.75727,45761.0
69.8,2965.142365,45877.0
69.2,2545.48341,46533.0
67.7,3891.37823,462582.0
67.5,368.68998,465935.0
67.7,233.18831,4678775.0
67.0,1828.717626,471515.0
67.4,1367.352433,474516.0
67.6,148.522488,4781295.0
67.6,879.475486,48225.0
67.7,78.738243,48683865.0
67.5,635.789635,49175848.0
77.0,15524.84247,3431552.0
76.8,16737.89827,3419546.0
76.8,16881.2568,3485.0
76.5,1592.6819,3396777.0
77.0,14166.4998,3385624.0
76.3,11938.212,3374415.0
76.6,9415.17386,3362755.0
76.4,962.312164,335824.0
75.4,79.69746,3339741.0
76.2,5877.87678,333143.0
75.7,522.951116,3325612.0
75.4,4117.38853,332496.0
75.4,3622.52284,3325637.0
75.4,488.768855,3327773.0
75.2,6281.37747,332713.0
75.1,6871.897677,3321245.0
69.4,2137.576852,312989.0
69.2,25.448414,37577.0
69.1,197.551233,32432.0
68.8,174.468298,297745.0
68.5,1564.966945,293394.0
68.3,1377.8214,285624.0
68.0,1213.265328,277674.0
67.9,182.28625,27328.0
67.8,83.476942,26868.0
67.6,654.2838373,2648825.0
67.3,546.776852,26167.0
67.8,465.1198869,2586435.0
67.2,396.129969,2556765.0
67.1,383.3494997,2527185.0
67.4,456.734892,2496445.0
67.1,558.221144,24654.0
72.0,285.83414,26463.0
71.7,3148.36513,25885.0
71.6,3167.34356,253142.0
71.4,3158.58688,247485.0
71.2,3275.91684,241871.0
71.0,2965.82434,236295.0
78.0,2643.441423,23785.0
75.0,2697.961375,22534.0
73.0,2393.367265,219953.0
71.0,247.97823,214634.0
69.9,1886.433359,2937.0
69.6,1787.94723,24143.0
69.4,158.52724,198964.0
69.3,1353.934819,193956.0
69.1,1362.61731,18929.0
69.0,1469.849149,18563.0
61.8,1313.889646,161587.0
61.1,1738.8822,1562974.0
63.0,185.793359,1515321.0
59.2,1734.93612,14699937.0
58.2,1644.619672,14264756.0
58.0,1463.213573,138533.0
57.4,1139.11233,13456417.0
55.7,1369.68249,1382517.0
52.6,114.587985,12725974.0
58.0,13.154199,12383446.0
49.3,691.3178164,1252156.0
47.9,53.2772217,11731746.0
46.4,429.1583434,11421984.0
45.5,377.135244,111249.0
44.6,378.2736238,1824125.0
43.8,341.955625,1531221.0
67.0,118.69383,15777451.0
59.2,127.47462,15411675.0
58.0,111.227396,155456.0
56.6,955.648466,1471826.0
54.9,839.927936,14386649.0
52.4,713.63562,1486317.0
50.0,65.824121,1381599.0
48.2,325.678573,13558469.0
46.6,396.9982166,1332999.0
45.4,414.796232,13124267.0
44.6,444.76575,129432.0
44.3,454.366654,12777511.0
44.5,453.3511552,12633897.0
44.8,57.34834,125525.0
45.3,548.587312,12366165.0
46.0,547.3588785,12222251.0
